Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR8136175,2018-10-30 18:02:12,2018-10-30 17:34:23,93382,46691000,93382,500,28,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136175/SRR8136175.sralite.1,SRX4957161,D20140825,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996982,SAMN05204360,simple,1592332,sludge metagenome,D20140825,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,A8A604984C6C1516B00F22A7EAE7859C,93FDA8510AC3B97CB8A4E2CAF049EEB2
SRR8136176,2018-10-30 18:02:12,2018-10-30 17:47:54,82539,41269500,82539,500,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136176/SRR8136176.sralite.1,SRX4957162,D20140826,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996983,SAMN05204361,simple,1592332,sludge metagenome,D20140826,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,BA76A84748716D1B74A9B4C055F4F12B,7892CE9AEA6B99C2377C1386B797C55F
SRR8136177,2018-10-30 18:06:11,2018-10-30 17:36:14,117135,58567500,117135,500,35,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136177/SRR8136177.sralite.1,SRX4957163,D20140827,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996984,SAMN05204362,simple,1592332,sludge metagenome,D20140827,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,2C17E2CC9A2ABD1FF91FB964FB16AA73,5D9B046B96C11ED4511BDB0588104EEE
SRR8136178,2018-10-30 18:06:11,2018-10-30 17:36:15,127260,63630000,127260,500,39,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136178/SRR8136178.sralite.1,SRX4957164,D20140828,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996985,SAMN05204363,simple,1592332,sludge metagenome,D20140828,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,F04A92D1478C5328989948CE8C522D0D,94BE030EF31E8DB1A2618E58FF356489
SRR8136179,2018-10-30 18:02:12,2018-10-30 17:37:06,105429,52714500,105429,500,32,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136179/SRR8136179.sralite.1,SRX4957165,D20140829,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996986,SAMN05204364,simple,1592332,sludge metagenome,D20140829,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,156E2A671B30C2EB90A804A6B29D392C,680C83F56B18DA1F73AE7A26223581FD
SRR8136180,2018-10-30 18:02:12,2018-10-30 17:34:44,41764,20882000,41764,500,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136180/SRR8136180.sralite.1,SRX4957166,D20140901,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996987,SAMN05204365,simple,1592332,sludge metagenome,D20140901,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,22EC912B8064A735D6998C3D93DFBE5B,FF666CFA4DADB2B1A0A359013EA10231
SRR8136181,2018-10-30 18:02:12,2018-10-30 17:48:54,89255,44627500,89255,500,27,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136181/SRR8136181.sralite.1,SRX4957167,D20140902,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996988,SAMN05204366,simple,1592332,sludge metagenome,D20140902,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,70D560C9458407618719955D6F183814,F9A07E3ED342B96B60507ABCDB26C5B6
SRR8136182,2018-10-30 18:06:11,2018-10-30 17:37:13,79342,39671000,79342,500,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136182/SRR8136182.sralite.1,SRX4957168,D20140903,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996989,SAMN05204367,simple,1592332,sludge metagenome,D20140903,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,33729C3CE5FF5ED9F26A14BCF88DD624,26A4DC8FC58C204110B9E0DE4DAC969D
SRR8136183,2018-10-30 18:02:12,2018-10-30 17:46:43,41141,20570500,41141,500,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR008/136/SRR8136183.sralite.1,SRX4957169,D20140904,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996990,SAMN05204368,simple,1592332,sludge metagenome,D20140904,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,16E4AF8EFE8BBEB8673E254144E83B6F,937318BF499FA1FC4A939EB759BC5791
SRR8136184,2018-10-30 18:02:12,2018-10-30 17:51:27,65079,32539500,65079,500,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/136/SRR8136184.sralite.1,SRX4957170,D20140905,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996991,SAMN05204369,simple,1592332,sludge metagenome,D20140905,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,2A6EB1792EEABADEDC01011AF5AE3B1B,48E808E4D17A0C68680D70BF02282C63
SRR8136185,2018-10-30 18:02:12,2018-10-30 17:47:07,59370,29685000,59370,500,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136185/SRR8136185.sralite.1,SRX4957171,D20140908,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996992,SAMN05204370,simple,1592332,sludge metagenome,D20140908,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,7693865610A3D2D9535F9D7D16F2B3D5,B300A181FB5545EB52DE86F67335BF0D
SRR8136186,2018-10-30 18:02:12,2018-10-30 17:48:49,59157,29578500,59157,500,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136186/SRR8136186.sralite.1,SRX4957172,D20140910,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996993,SAMN05204371,simple,1592332,sludge metagenome,D20140910,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,EF884FCE55D16BBB6E1C5FB4557DB245,BE6522EF25369155CC04C09848BB6DBC
SRR8136187,2018-10-30 18:02:12,2018-10-30 17:48:23,63645,31822500,63645,500,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR008/136/SRR8136187.sralite.1,SRX4957173,D20140911,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996994,SAMN05204372,simple,1592332,sludge metagenome,D20140911,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,6656C96F0DE67F0A48C3ABB717C924ED,2702B15A72F0DA429F6DBE1519A38F9D
SRR8136188,2018-10-30 18:02:12,2018-10-30 17:44:21,77803,38901500,77803,500,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136188/SRR8136188.sralite.1,SRX4957174,D20140912,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996995,SAMN05204373,simple,1592332,sludge metagenome,D20140912,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,063E711AF24D00285CB82D4F6A170B62,878FAD80B4B7A4E1B156276CCAA0964B
SRR8136189,2018-10-30 18:02:12,2018-10-30 17:50:30,69950,34975000,69950,500,21,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136189/SRR8136189.sralite.1,SRX4957175,D20140915,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996996,SAMN05204374,simple,1592332,sludge metagenome,D20140915,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,BBA9FDF3032EE8AC9DF5C2687F885B1E,3855F081A21C61FF1F868E360B5BA919
SRR8136190,2018-10-30 18:06:11,2018-10-30 17:48:02,105833,52916500,105833,500,33,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136190/SRR8136190.sralite.1,SRX4957176,D20140916,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996997,SAMN05204375,simple,1592332,sludge metagenome,D20140916,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,FF4785814A28C146E4C8FEEF5C96B64A,FCF3329B8F57D62B036B9ABE30CBAABF
SRR8136191,2018-10-30 18:02:12,2018-10-30 17:53:04,88985,44492500,88985,500,27,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136191/SRR8136191.sralite.1,SRX4957177,D20140917,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996998,SAMN05204376,simple,1592332,sludge metagenome,D20140917,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,F8B6E3DB6A6EE73778F0B2FADCAEF513,F55335228D06BEF5067A37426D08C791
SRR8136192,2018-10-30 18:02:12,2018-10-30 17:48:23,76946,38473000,76946,500,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136192/SRR8136192.sralite.1,SRX4957178,D20140918,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996999,SAMN05204377,simple,1592332,sludge metagenome,D20140918,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,F2BEED645D26E5ED03C24567F2812537,A0AE33E4E3F9BCD2F6D9C4E5A16463BE
SRR8136193,2018-10-30 18:06:11,2018-10-30 17:49:05,126195,63097500,126195,500,40,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136193/SRR8136193.sralite.1,SRX4957179,D20140919,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3997000,SAMN05204378,simple,1592332,sludge metagenome,D20140919,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,1A781F487F0966809DD3A5438C7A9351,EB791A5FB4D7FCFB314C9A9297A72B89
SRR8136194,2018-10-30 18:06:11,2018-10-30 17:50:59,105803,52901500,105803,500,33,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136194/SRR8136194.sralite.1,SRX4957180,D20140922,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3997001,SAMN05204379,simple,1592332,sludge metagenome,D20140922,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,1771AA2F6435147B9A174AD440A088F6,C2200373831968CB4D0F65BCC63DB97F
SRR8136195,2018-10-30 18:06:11,2018-10-30 17:52:47,116865,58432500,116865,500,37,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136195/SRR8136195.sralite.1,SRX4957181,D20140923,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3997003,SAMN05204380,simple,1592332,sludge metagenome,D20140923,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,31B97D9F53CC8DF60E52F4A4D8A246DB,5281DBAAA8FB17EECAF3EC22D9D6CCE7
SRR8136196,2018-10-30 18:02:12,2018-10-30 17:50:21,100988,50494000,100988,500,32,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136196/SRR8136196.sralite.1,SRX4957182,D20140924,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3997002,SAMN05204381,simple,1592332,sludge metagenome,D20140924,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,7D6943A4D6C3CE162FCD2777CE3A918A,97137B6DB765732FEDFFB4788A67B746
SRR8136197,2018-10-30 18:02:12,2018-10-30 17:47:48,64788,32394000,64788,500,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136197/SRR8136197.sralite.1,SRX4957183,D20140925,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3997004,SAMN05204382,simple,1592332,sludge metagenome,D20140925,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,98549035DD349C550A40BB6D7D8D72F4,CAD01BC7A6E2F8D4A102DD2699636464
SRR8136198,2018-10-30 18:06:11,2018-10-30 17:49:32,70275,35137500,70275,500,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136198/SRR8136198.sralite.1,SRX4957184,D20140926,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3997005,SAMN05204383,simple,1592332,sludge metagenome,D20140926,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,6E8393A1065B47A551E912C704A4E601,167E09F1F0818028453661A4C8F662E1
SRR8136199,2018-10-30 18:06:11,2018-10-30 17:49:34,109064,54532000,109064,500,34,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136199/SRR8136199.sralite.1,SRX4957185,D20140929,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3997006,SAMN05204384,simple,1592332,sludge metagenome,D20140929,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,3E54AB8B961710FD3EF48ED6F22C8458,19FF0A786B26D46E73ADBBB1A807DD80
SRR8136200,2018-10-30 18:06:11,2018-10-30 17:53:50,111129,55564500,111129,500,35,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136200/SRR8136200.sralite.1,SRX4957186,D20140930,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3997007,SAMN05204385,simple,1592332,sludge metagenome,D20140930,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,C7DF10CFAD4ADA90626FDECBC9E20928,85C7EE9A1C4137BF672D4FACD1E01002
SRR8136201,2018-10-30 18:06:11,2018-10-30 17:52:09,97524,48762000,97524,500,31,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136201/SRR8136201.sralite.1,SRX4957187,D20141003,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3997008,SAMN05204386,simple,1592332,sludge metagenome,D20141003,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,E29EA43537F03AC5B04218E2D8B24DBC,46494BCC70B774E98A02217AEF55AA28
SRR8136202,2018-10-30 18:06:11,2018-10-30 17:53:35,154220,77110000,154220,500,49,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136202/SRR8136202.sralite.1,SRX4957188,D20141006,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3997009,SAMN05204387,simple,1592332,sludge metagenome,D20141006,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,A1BD7FD82E8270B30EC74449A77D8987,6AE8759CAC90FC76AF587203E432D460
SRR8136203,2018-10-30 18:02:12,2018-10-30 17:50:20,148540,74270000,148540,500,47,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/136/SRR8136203.sralite.1,SRX4957189,D20141007,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3997010,SAMN05204388,simple,1592332,sludge metagenome,D20141007,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,FE4B79FCA9BF3D25922C0D8EF4001329,C41B1CAF146DEED32CB857A07448F849
SRR8136204,2018-10-30 18:06:11,2018-10-30 17:53:59,58085,29042500,58085,500,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136204/SRR8136204.sralite.1,SRX4957190,D20141008,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3997011,SAMN05204389,simple,1592332,sludge metagenome,D20141008,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,40761E9357DBDFB823A6957E8C833653,27F8BEC04BA29424D53708587B268DFB
SRR8136205,2018-10-30 18:06:11,2018-10-30 17:49:39,108571,54285500,108571,500,33,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136205/SRR8136205.sralite.1,SRX4957191,D20141009,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3997012,SAMN05204390,simple,1592332,sludge metagenome,D20141009,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,DBD89B76AAAE19BA2A35F27BA2A216C0,89A41E93E0005656FA32AE8C63124D79
SRR8136206,2018-10-30 18:06:11,2018-10-30 17:51:01,99494,49747000,99494,500,30,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136206/SRR8136206.sralite.1,SRX4957192,D20141010,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3997013,SAMN05204391,simple,1592332,sludge metagenome,D20141010,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,1D7CA7AE80C48AE87021D5C1DEE900D2,6CF2AFB4DD6256BF60F962C3CBA4F46E
SRR8136207,2018-10-30 18:06:11,2018-10-30 17:55:47,79576,39788000,79576,500,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136207/SRR8136207.sralite.1,SRX4957193,D20141013,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3997014,SAMN05204392,simple,1592332,sludge metagenome,D20141013,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,9B1FB01AF51641257496CB32CA7B376B,8CA4AA6658C5415C1ADBAB45B528CBCA
SRR8136208,2018-10-30 18:06:11,2018-10-30 17:58:13,69744,34872000,69744,500,21,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136208/SRR8136208.sralite.1,SRX4957194,D20141014,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3997015,SAMN05204393,simple,1592332,sludge metagenome,D20141014,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,B373C65949AC9AE105C6DA7E10296C62,A18ACABBFD9C87CBD35E0DCB6A3852D9
SRR8136209,2018-10-30 18:06:11,2018-10-30 17:57:29,65141,32570500,65141,500,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136209/SRR8136209.sralite.1,SRX4957195,D20141015,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3997016,SAMN05204394,simple,1592332,sludge metagenome,D20141015,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,4AF6BE1AD1E4B82FA65D8D17B1BD5242,CE7CEE1D2343E5E15BFC1EB8804DAAE7
SRR8136210,2018-10-30 18:06:11,2018-10-30 17:54:23,87202,43601000,87202,500,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136210/SRR8136210.sralite.1,SRX4957196,D20141016,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3997017,SAMN05204395,simple,1592332,sludge metagenome,D20141016,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,8E6D390B4CA77A22BB8D8BF57A301045,230C5CF51E7F63B2630E352C9CE6CE25
SRR8136211,2018-10-30 18:06:12,2018-10-30 17:54:26,90307,45153500,90307,500,28,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136211/SRR8136211.sralite.1,SRX4957197,D20141017,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3997018,SAMN05204396,simple,1592332,sludge metagenome,D20141017,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,62B1EE5F45C789E0C824AA56D67A0AA0,9B545E9EFA7EE16B36AB2B801B3EB9D8
SRR8136212,2018-10-30 18:06:12,2018-10-30 17:52:47,81397,40698500,81397,500,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136212/SRR8136212.sralite.1,SRX4957198,D20141020,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3997019,SAMN05204397,simple,1592332,sludge metagenome,D20141020,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,C5E24D1B7EF014BE7C95BA358780EB50,F41480B587C8C810F980ED01B6F65C74
SRR8136213,2018-10-30 18:06:12,2018-10-30 17:54:31,75645,37822500,75645,500,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136213/SRR8136213.sralite.1,SRX4957199,D20141021,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3997021,SAMN05204398,simple,1592332,sludge metagenome,D20141021,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,91316B474BCCC529906CB38C451A131A,4BBE2C03EEC4CE9A986B97A08206F68E
SRR8136214,2018-10-30 18:06:12,2018-10-30 17:55:19,111947,55973500,111947,500,34,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136214/SRR8136214.sralite.1,SRX4957200,D20141022,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3997020,SAMN05204399,simple,1592332,sludge metagenome,D20141022,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,4C6712ED5CF872A62A398FA0FE29EDFD,12C83F63AAEB7C6363A62A28BF92B4F1
SRR8136215,2018-10-30 18:06:12,2018-10-30 17:57:43,115451,57725500,115451,500,35,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136215/SRR8136215.sralite.1,SRX4957201,D20141023,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3997022,SAMN05204400,simple,1592332,sludge metagenome,D20141023,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,ACCB8F5C9BA04F7F23AD59295B50B587,4E6637005CE104034ED0AC945B81FCAE
SRR8136216,2018-10-30 18:06:12,2018-10-30 17:54:34,49507,24753500,49507,500,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136216/SRR8136216.sralite.1,SRX4957202,D20141024,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3997023,SAMN05204401,simple,1592332,sludge metagenome,D20141024,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,0AEEE7B88221B5062130410F0D42C31D,C897B8A5225F63AEC9FCD59350AB5F92
SRR8136217,2018-10-30 18:06:12,2018-10-30 17:55:17,109913,54956500,109913,500,33,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136217/SRR8136217.sralite.1,SRX4957203,D20141027,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3997024,SAMN05204402,simple,1592332,sludge metagenome,D20141027,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,A2690FEDD58D08953FFD2E2387CE06B3,5D5DC8E3734F348262B071FCA8031872
